midpoint,gdpc,a2003,a2013,c2003,c2013
7210,7220,0.0325887369301056,0.038777651829428,86.5347969270206,78.5693242746815
7230,7240,0.0276205830752813,0.0452319677917913,86.5624175100959,78.6145562424733
7250,7260,0.0316295476203391,0.0700409899610466,86.5940470577163,78.6845972324343
7270,7280,0.0287341878506532,0.0498735368180092,86.6227812455669,78.7344707692523
7290,7300,0.0261321410710015,0.054889121538776,86.6489133866379,78.7893598907911
7310,7320,0.0336751873736352,0.0506105608046459,86.6825885740115,78.8399704515958
7330,7340,0.0288864572026696,0.0634445697683716,86.7114750312142,78.9034150213641
7350,7360,0.0333788549154651,0.07731146049531,86.7448538861297,78.9807264818594
7370,7380,0.0247540641788974,0.0525363781135394,86.7696079503086,79.033262859973
7390,7400,0.0272423917081067,0.0383688707959989,86.7968503420167,79.071631730769
7410,7420,0.0250689379600234,0.0593460297256809,86.8219192799767,79.1309777604946
7430,7440,0.0284760890319415,0.0443340779371425,86.8503953690087,79.1753118384318
7450,7460,0.0335113748741575,0.0415733474416796,86.8839067438828,79.2168851858735
7470,7480,0.0290121908609237,0.0462852746317306,86.9129189347437,79.2631704605052
7490,7500,0.0307948959649545,0.0420128266168796,86.9437138307087,79.3051832871221
7510,7520,0.0267967533931274,0.0545880848269333,86.9705105841018,79.359771371949
7530,7540,0.0334967716800627,0.0532653678834055,87.0040073557819,79.4130367398324
7550,7560,0.028623124097543,0.0462367879387444,87.0326304798794,79.4592735277712
7570,7580,0.0369971883570013,0.0428146602428879,87.0696276682364,79.502088188014
7590,7600,0.0302728576861554,0.0434967573049719,87.0999005259226,79.545584945319
7610,7620,0.0325569277693264,0.0513047653071123,87.1324574536919,79.5968897106261
7630,7640,0.0337354124571974,0.0440011962260604,87.1661928661491,79.6408909068522
7650,7660,0.0275347252775221,0.0564860394155199,87.1937275914266,79.6973769462677
7670,7680,0.0308367085815749,0.0435895608341005,87.2245643000082,79.7409665071018
7690,7700,0.02649795042246,0.0573040896433372,87.2510622504307,79.7982705967452
7710,7720,0.0293622709995077,0.0506713267645805,87.2804245214302,79.8489419235097
7730,7740,0.0328323283803435,0.0609917263393808,87.3132568498105,79.9099336498491
7750,7760,0.0278778816500518,0.0367982540103176,87.3411347314606,79.9467319038594
7770,7780,0.0296985781743917,0.0456148342182338,87.370833309635,79.9923467380777
7790,7800,0.0318741114356362,0.0413886267620868,87.4027074210706,80.0337353648398
7810,7820,0.0262936401947738,0.0447235474707095,87.4290010612654,80.0784589123105
7830,7840,0.0333844081304079,0.04576627440747,87.4623854693958,80.1242251867179
7850,7860,0.0263317414092483,0.036405327590876,87.488717210805,80.1606305143088
7870,7880,0.024980149621082,0.0375757064426251,87.5136973604261,80.1982062207514
7890,7900,0.0264973787922099,0.0439666192449083,87.5401947392184,80.2421728399963
7910,7920,0.0309772847542404,0.0460031797086822,87.5711720239726,80.288176019705
7930,7940,0.0271938690750456,0.0451012469214268,87.5983658930476,80.3332772666265
7950,7960,0.0263683669203703,0.0427002433999762,87.624734259968,80.3759775100264
7970,7980,0.0260410063095501,0.0436085463868715,87.6507752662776,80.4195860564133
7990,8000,0.0276808793728042,0.0458743029932182,87.6784561456504,80.4654603594065
8010,8020,0.026469292741476,0.045475010231111,87.7049254383919,80.5109353696376
8030,8040,0.0298683330020609,0.0372071506565416,87.7347937713939,80.5481425202942
8050,8060,0.0261483202618577,0.0484557425398655,87.7609420916558,80.596598262834
8070,8080,0.0206256486296731,0.0468539657978622,87.7815677402854,80.6434522286319
8090,8100,0.0295546814620406,0.0461534550091469,87.8111224217475,80.6896056836411
8110,8120,0.0306875989442371,0.0421458325515686,87.8418100206917,80.7317515161926
8130,8140,0.0292240884598428,0.0417640979333094,87.8710341091516,80.7735156141259
8150,8160,0.0445540838000138,0.0410907966023581,87.9155881929516,80.8146064107283
8170,8180,0.031398150240654,0.0387076679400149,87.9469863431922,80.8533140786683
8190,8200,0.0282950004483064,0.0364713379455413,87.9752813436405,80.8897854166139
8210,8220,0.0255549398936969,0.0521375165466403,88.0008362835342,80.9419229331605
8230,8240,0.0284363156794492,0.0355515923252697,88.0292725992137,80.9774745254858
8250,8260,0.027743401790799,0.0499278714376421,88.0570160010045,81.0274023969234
8270,8280,0.0263742085598316,0.0442111730824514,88.0833902095643,81.0716135700059
8290,8300,0.0284421971940253,0.0515343720298536,88.1118324067583,81.1231479420357
8310,8320,0.0254848095502772,0.0544907075194137,88.1373172163086,81.1776386495551
8330,8340,0.0240595141413121,0.0463602189547676,88.1613767304499,81.2239988685099
8350,8360,0.0303855854158686,0.0449669614993592,88.1917623158658,81.2689658300093
8370,8380,0.0299593688483844,0.0431519895060397,88.2217216847142,81.3121178195153
8390,8400,0.0287709815781044,0.0480422086368196,88.2504926662923,81.3601600281521
8410,8420,0.029705830706461,0.0412759052161305,88.2801984969987,81.4014359333682
8430,8440,0.0296877375625484,0.0356951091730899,88.3098862345613,81.4371310425413
8450,8460,0.0236820849904176,0.0495565226107895,88.3335683195517,81.4866875651521
8470,8480,0.0314849221882018,0.0422595602874553,88.3650532417399,81.5289471254396
8490,8500,0.0257294893963397,0.0401875614874824,88.3907827311362,81.5691346869271
8510,8520,0.031764724926252,0.045058131120004,88.4225474560625,81.6141928180471
8530,8540,0.0247945386325158,0.0395236237487357,88.447341994695,81.6537164417958
8550,8560,0.0230883587955703,0.038343982269288,88.4704303534906,81.6920604240651
8570,8580,0.0218740586508816,0.0331858122249871,88.4923044121415,81.7252462362901
8590,8600,0.0277475417622574,0.0371001273829736,88.5200519539037,81.762346363673
8610,8620,0.0243905077742873,0.0354421051605617,88.544442461678,81.7977884688336
8630,8640,0.0277691150092217,0.0481352464361864,88.5722115766872,81.8459237152698
8650,8660,0.0237667092050619,0.04350843172868,88.5959782858923,81.8894321469985
8670,8680,0.025310203125767,0.0318747301882052,88.6212884890181,81.9213068771867
8690,8700,0.0285040535028108,0.0526662528670571,88.6497925425209,81.9739731300537
8710,8720,0.0254327036146681,0.0348926343954117,88.6752252461355,82.0088657644491
8730,8740,0.0314937140417788,0.0357774110111374,88.7067189601773,82.0446431754603
8750,8760,0.0219669422723745,0.0352281460712399,88.7286859024497,82.0798713215315
8770,8780,0.0283050283000557,0.0319114533791863,88.7569909307497,82.1117827749107
8790,8800,0.0252831127661069,0.0499370739547928,88.7822740435158,82.1617198488655
8810,8820,0.029031963360271,0.0367028642718557,88.8113060068761,82.1984227131373
8830,8840,0.0261435066462349,0.049729760284074,88.8374495135223,82.2481524734214
8850,8860,0.0224163913357503,0.0424794420197067,88.8598659048581,82.2906319154411
8870,8880,0.0255939834747098,0.0353368028116428,88.8854598883328,82.3259687182528
8890,8900,0.0241530447814034,0.0395071241991384,88.9096129331142,82.3654758424519
8910,8920,0.0226043644570662,0.0328544866437609,88.9322172975713,82.3983303290957
8930,8940,0.0221122403675951,0.0484483107772151,88.9543295379389,82.4467786398729
8950,8960,0.0274439394782952,0.0346823441668733,88.9817734774171,82.4814609840398
8970,8980,0.0294118423337094,0.0275854425456511,89.0111853197509,82.5090464265854
8990,9000,0.0264429938391746,0.0352250113138104,89.03762831359,82.5442714378992
9010,9020,0.0231892576457407,0.0380098503161977,89.0608175712358,82.5822812882154
9030,9040,0.0273168991756883,0.0385988800764785,89.0881344704115,82.6208801682919
9050,9060,0.0210751140387247,0.0351642556972468,89.1092095844502,82.6560444239892
9070,9080,0.0259760405798143,0.0400184624304783,89.13518562503,82.6960628864196
9090,9100,0.0265226789589312,0.0401454215398889,89.1617083039889,82.7362083079595
9110,9120,0.0246122799956745,0.0364287585773068,89.1863205839846,82.7726370665368
9130,9140,0.0244530495222679,0.0296913074113668,89.2107736335069,82.8023283739482
9150,9160,0.0258498760439722,0.0320459135709376,89.2366235095509,82.8343742875191
9170,9180,0.0218174709678052,0.0574398154216201,89.2584409805187,82.8918141029408
9190,9200,0.0251029482345515,0.0431041791179613,89.2835439287532,82.9349182820587
9210,9220,0.0298914740044091,0.0310981072003375,89.3134354027576,82.9660163892591
9230,9240,0.0260367944313161,0.0400141844682135,89.3394721971889,83.0060305737273
9250,9260,0.0289646303223998,0.0310405315238288,89.3684368275113,83.0370711052511
9270,9280,0.0253217171944496,0.0405857824648086,89.3937585447058,83.0776568877159
9290,9300,0.021629773697175,0.0301014766902234,89.415388318403,83.1077583644061
9310,9320,0.0246964721461564,0.0393347595916229,89.4400847905491,83.1470931239977
9330,9340,0.0223771710301799,0.0403522795997353,89.4624619615793,83.1874454035975
9350,9360,0.023355950047358,0.035944757778654,89.4858179116267,83.2233901613761
9370,9380,0.025722840437702,0.0456585788480391,89.5115407520644,83.2690487402242
9390,9400,0.0239099113899277,0.0324537063495693,89.5354506634543,83.3015024465737
9410,9420,0.026297862993,0.0307621348801174,89.5617485264473,83.3322645814539
9430,9440,0.0235919060609798,0.0550500715463901,89.5853404325083,83.3873146530002
9450,9460,0.0234833256876494,0.0356545579302248,89.6088237581959,83.4229692109305
9470,9480,0.0299241626877,0.0361822298279006,89.6387479208836,83.4591514407584
9490,9500,0.0262609207350961,0.035854865320377,89.6650088416187,83.4950063060787
9510,9520,0.0215952586453852,0.0284060914436579,89.6866041002641,83.5234123975224
9530,9540,0.0227130597250725,0.0292319585357233,89.7093171599892,83.5526443560581
9550,9560,0.0263349298258117,0.0391985587583567,89.735652089815,83.5918429148165
9570,9580,0.0250426027991228,0.0363531391603887,89.7606946926141,83.6281960539769
9590,9600,0.0269162714066032,0.0369162186028981,89.7876109640207,83.6651122725798
9610,9620,0.0275597066959612,0.0356509114632228,89.8151706707167,83.700763184043
9630,9640,0.0271058785177049,0.0289118819406504,89.8422765492344,83.7296750659836
9650,9660,0.0213499461756941,0.0273389268095985,89.8636264954101,83.7570139927932
9670,9680,0.0215543799087122,0.05785173426057,89.8851808753188,83.8148657270538
9690,9700,0.0230317302927404,0.0394023385193612,89.9082126056116,83.8542680655732
9710,9720,0.0242520050119265,0.0389800139717976,89.9324646106235,83.893248079545
9730,9740,0.0281546644248479,0.0350846494144489,89.9606192750483,83.9283327289594
9750,9760,0.0251249909230108,0.0321692815770051,89.9857442659713,83.9605020105364
9770,9780,0.0241182790325559,0.02857956016634,90.0098625450039,83.9890815707028
9790,9800,0.0207391109494378,0.033237388361469,90.0306016559533,84.0223189590642
9810,9820,0.0186058081585195,0.0298052750172288,90.0492074641118,84.0521242340814
9830,9840,0.0261288649264912,0.0320994594827147,90.0753363290383,84.0842236935642
9850,9860,0.0251319611402667,0.0315714185680655,90.1004682901786,84.1157951121322
9870,9880,0.0256805752628731,0.0419393768719341,90.1261488654415,84.1577344890042
9890,9900,0.0242540758745582,0.0283980199376114,90.150402941316,84.1861325089418
9910,9920,0.0255148516893344,0.0336794616371283,90.1759177930054,84.2198119705789
9930,9940,0.0227821368745022,0.0309635005739778,90.1986999298799,84.2507754711529
9950,9960,0.0264650388382939,0.0368123465752574,90.2251649687181,84.2875878177281
9970,9980,0.0213540958112662,0.029412539159514,90.2465190645294,84.3170003568876
9990,10000,0.0192246534465704,0.0352332162475903,90.265743717976,84.3522335731352
10010,10020,0.0219785943546522,0.0333992213819645,90.2877223123306,84.3856327945172
10030,10040,0.0224557431230602,0.0326653068468824,90.3101780554537,84.4182981013641
10050,10060,0.0224986065868716,0.0285734779893077,90.3326766620406,84.4468715793534
10070,10080,0.0234123912579427,0.0344006255495407,90.3560890532985,84.4812722049029
10090,10100,0.0285487333072436,0.0327513559855172,90.3846377866058,84.5140235608884
10110,10120,0.0252717979642623,0.0319917209134692,90.40990958457,84.5460152818019
10130,10140,0.0240489697619234,0.0306693939371959,90.4339585543319,84.5766846757391
10150,10160,0.0198402533262754,0.0332734471100416,90.4537988076582,84.6099581228492
10170,10180,0.0215690226688584,0.0277774630732022,90.4753678303271,84.6377355859224
10190,10200,0.0230964583796933,0.0264147206428417,90.4984642887068,84.6641503065652
10210,10220,0.0232531415882902,0.031093000384204,90.5217174302951,84.6952433069494
10230,10240,0.0208665635996685,0.0321860882175152,90.5425839938947,84.7274293951669
10250,10260,0.0233181113174841,0.0369291491504686,90.5659021052122,84.7643585443174
10270,10280,0.0216697307036818,0.0313183095627143,90.5875718359159,84.7956768538801
10290,10300,0.021478111650302,0.0308905568621926,90.6090499475662,84.8265674107423
10310,10320,0.0245044048738216,0.0438780895363359,90.63355435244,84.8704455002786
10330,10340,0.0191083752475327,0.0298883129693432,90.6526627276875,84.900333813248
10350,10360,0.020032245372756,0.0285957119199998,90.6726949730603,84.928929525168
10370,10380,0.025670208693376,0.0340683399811232,90.6983651817537,84.9629978651491
10390,10400,0.0285111261386855,0.0309200314291833,90.7268763078923,84.9939178965783
10410,10420,0.0235279403098945,0.0315675180834061,90.7504042482022,85.0254854146617
10430,10440,0.0206345369408696,0.0304775780978824,90.7710387851431,85.0559629927596
10450,10460,0.0213530038438545,0.0241340601933072,90.792391788987,85.0800970529529
10470,10480,0.0248347168325479,0.0323383710391946,90.8172265058195,85.1124354239921
10490,10500,0.0201157748440069,0.033299575589417,90.8373422806635,85.1457349995815
10510,10520,0.029761702580437,0.0229356418887068,90.8671039832439,85.1686706414702
10530,10540,0.0245285403636578,0.0300281260669464,90.8916325236076,85.1986987675372
10550,10560,0.0205310163081936,0.0273024513658034,90.9121635399158,85.226001218903
10570,10580,0.0240374094142445,0.0249029008616808,90.93620094933,85.2509041197646
10590,10600,0.0232118633438104,0.0278227893366633,90.9594128126738,85.2787269091013
10610,10620,0.0233824155049309,0.0340578018508739,90.9827952281788,85.3127847109522
10630,10640,0.0181970599198764,0.0375843662628398,91.0009922880986,85.350369077215
10650,10660,0.0207126065867982,0.0299096534446436,91.0217048946854,85.3802787306597
10670,10680,0.0194886645135399,0.0337199249412286,91.041193559199,85.4139986556009
10690,10700,0.0230936254008697,0.0244384389427516,91.0642871845999,85.4384370945436
10710,10720,0.0221118987097313,0.0245063742819711,91.0863990833096,85.4629434688256
10730,10740,0.018861269206608,0.0288576269468216,91.1052603525162,85.4918010957724
10750,10760,0.0195965079815881,0.0314702801370043,91.1248568604978,85.5232713759094
10770,10780,0.0199672380777501,0.028862802474148,91.1448240985755,85.5521341783836
10790,10800,0.0242609021821281,0.0321316507830387,91.1690850007577,85.5842658291666
10810,10820,0.0226489984388742,0.0235838331891985,91.1917339991965,85.6078496623558
10830,10840,0.0204067237579403,0.0286991989604696,91.2121407229545,85.6365488613163
10850,10860,0.0571851928880692,0.0335744305731975,91.2693259158426,85.6701232918895
10870,10880,0.0234322274748388,0.0350452786373888,91.2927581433174,85.7051685705269
10890,10900,0.024854451802347,0.0267161721421809,91.3176125951197,85.7318847426691
10910,10920,0.0206145755484146,0.0334196304870402,91.3382271706682,85.7653043731561
10930,10940,0.024616229551325,0.0291804238156451,91.3628434002195,85.7944847969717
10950,10960,0.0219648393843603,0.0298952095814631,91.3848082396039,85.8243800065532
10970,10980,0.0241475757808253,0.0273873699003725,91.4089558153847,85.8517673764536
10990,11000,0.0208845699431213,0.0424420800339778,91.4298403853278,85.8942094564876
11010,11020,0.0155662598388088,0.0269219250638954,91.4454066451666,85.9211313815514
11030,11040,0.0242727611897744,0.0463155936747237,91.4696794063564,85.9674469752262
11050,11060,0.0210769799329902,0.0258821630165911,91.4907563862894,85.9933291382428
11070,11080,0.0229640865793458,0.0224047183435309,91.5137204728687,86.0157338565863
11090,11100,0.0167373414666153,0.0244160042907371,91.5304578143353,86.040149860877
11110,11120,0.0211575847110264,0.0308781925782329,91.5516153990464,86.0710280534553
11130,11140,0.0186221377018904,0.029568394061586,91.5702375367483,86.1005964475168
11150,11160,0.0187341993401715,0.0235437834679814,91.5889717360884,86.1241402309848
11170,11180,0.0210761655790281,0.0285773381034105,91.6100479016675,86.1527175690883
11190,11200,0.022148690077095,0.0298428985243718,91.6321965917445,86.1825604676126
11210,11220,0.0167285599786495,0.0264352909784209,91.6489251517232,86.2089957585911
11230,11240,0.0199549029181573,0.0220355747477245,91.6688800546413,86.2310313333388
11250,11260,0.0209202167633062,0.0351475876045646,91.6898002714046,86.2661789209433
11270,11280,0.0183842844567358,0.0311293656591513,91.7081845558614,86.2973082866025
11290,11300,0.0203877110029913,0.0268000587465004,91.7285722668644,86.324108345349
11310,11320,0.0179402861828933,0.0260325760756052,91.7465125530473,86.3501409214246
11330,11340,0.0207676365021107,0.0286137121608022,91.7672801895494,86.3787546335854
11350,11360,0.0196590867413085,0.028405852971776,91.7869392762907,86.4071604865572
11370,11380,0.0203765615123964,0.0272493480600401,91.8073158378031,86.4344098346172
11390,11400,0.0197804473619139,0.028622343216148,91.827096285165,86.4630321778334
11410,11420,0.0206344020168598,0.0278093735473904,91.8477306871819,86.4908415513808
11430,11440,0.0218986766876924,0.0342868079228804,91.8696293638695,86.5251283593036
11450,11460,0.0176316878545513,0.0250321593212262,91.8872610517241,86.5501605186249
11470,11480,0.0217138893016567,0.0258657454343673,91.9089749410257,86.5760262640592
11490,11500,0.0230249157706137,0.032065723979848,91.9319998567964,86.6080919880391
11510,11520,0.0191784048619034,0.0321186466930835,91.9511782616583,86.6402106347322
11530,11540,0.017379695867742,0.0244932198537469,91.968557957526,86.6647038545859
11550,11560,0.0250538119273231,0.0213808047851102,91.9936117694533,86.686084659371
11570,11580,0.0203102022154875,0.0229645125254532,92.0139219716688,86.7090491718965
11590,11600,0.0215203648223983,0.0401149278972859,92.0354423364912,86.7491640997938
11610,11620,0.0179497396381373,0.0232115330311385,92.0533920761294,86.7723756328249
11630,11640,0.0205423174000455,0.0243123581166034,92.0739343935294,86.7966879909415
11650,11660,0.0172801183043318,0.0217908171414818,92.0912145118337,86.818478808083
11670,11680,0.0175813768236386,0.0260205264620021,92.1087958886574,86.844499334545
11690,11700,0.0204500101177658,0.0226337333789748,92.1292458987751,86.867133067924
11710,11720,0.0211286396010139,0.0200657483209827,92.1503745383762,86.887198816245
11730,11740,0.0195126381543693,0.0226493022752378,92.1698871765305,86.9098481185202
11750,11760,0.0200062589036996,0.0249663149366751,92.1898934354342,86.9348144334569
11770,11780,0.0168007990769727,0.0274415183895369,92.2066942345112,86.9622559518464
11790,11800,0.0190626026537165,0.0323104564924047,92.2257568371649,86.9945664083388
11810,11820,0.0170871597312629,0.0245282147003479,92.2428439968962,87.0190946230392
11830,11840,0.0163963929655199,0.0267088152387492,92.2592403898617,87.0458034382779
11850,11860,0.018509291636548,0.0293062248615263,92.2777496814982,87.0751096631395
11870,11880,0.0191268295692406,0.0250430898070071,92.2968765110675,87.1001527529465
11890,11900,0.0181017873319473,0.0266504582791266,92.3149782983994,87.1268032112256
11910,11920,0.017216406962781,0.0272826496708827,92.3321947053622,87.1540858608965
11930,11940,0.0199750857961524,0.0309017940915199,92.3521697911584,87.184987654988
11950,11960,0.0188198569750346,0.0241969240000756,92.3709896481334,87.2091845789881
11970,11980,0.0189555776372537,0.0206812928623428,92.3899452257706,87.2298658718504
11990,12000,0.0193726652876465,0.0306321318253141,92.4093178910583,87.2604980036757
12010,12020,0.019332201832008,0.0209143483845154,92.4286500928903,87.2814123520603
12030,12040,0.0177354630933236,0.0277203508911646,92.4463855559836,87.3091327029514
12050,12060,0.0178956768623522,0.0208710716272097,92.464281232846,87.3300037745786
12070,12080,0.0156023911179816,0.0300306416569076,92.479883623964,87.3600344162355
12090,12100,0.0174300134825261,0.0215989057064721,92.4973136374465,87.381633321942
12110,12120,0.0154071764162117,0.0213120879411225,92.5127208138627,87.4029454098831
12130,12140,0.0171483153411329,0.0306265504007365,92.5298691292038,87.4335719602839
12150,12160,0.0173717738423252,0.027696316864771,92.5472409030462,87.4612682771487
12170,12180,0.017130378400549,0.0205194990207313,92.5643712814467,87.4817877761694
12190,12200,0.0188794894468607,0.0277024348686979,92.5832507708936,87.5094902110381
12210,12220,0.0226272340748355,0.0200162071437891,92.6058780049684,87.5295064181819
12230,12240,0.0154675808289357,0.0270265952144543,92.6213455857973,87.5565330133963
12250,12260,0.0150870419105047,0.0228089107964516,92.6364326277078,87.5793419241928
12270,12280,0.019323177054369,0.0233472927869542,92.6557558047622,87.6026892169797
12290,12300,0.0192299253613951,0.0243541210736942,92.6749857301236,87.6270433380534
12310,12320,0.0170963970082634,0.0262131179356644,92.6920821271319,87.6532564559891
12330,12340,0.0154551749548148,0.0224196113299797,92.7075373020867,87.6756760673191
12350,12360,0.0176317971431586,0.027162105065654,92.7251690992298,87.7028381723847
12370,12380,0.0193735975978512,0.0182823673202546,92.7445426968277,87.721120539705
12390,12400,0.0177855677141657,0.0224103106826326,92.7623282645419,87.7435308503876
12410,12420,0.0159945944397739,0.0311798470728259,92.7783228589816,87.7747106974604
12430,12440,0.0178626906512661,0.0243295243984717,92.7961855496329,87.7990402218589
12450,12460,0.0145984783114277,0.017427730820165,92.8107840279443,87.8164679526791
12470,12480,0.0166783552302632,0.0281963084494661,92.8274623831746,87.8446642611285
12490,12500,0.0146782798711271,0.027057594950789,92.8421406630457,87.8717218560793
12510,12520,0.0160393618839157,0.0216520443697915,92.8581800249297,87.8933739004491
12530,12540,0.0184247692785805,0.0212456287308301,92.8766047942082,87.9146195291799
12550,12560,0.018385927270459,0.0203784391581019,92.8949907214787,87.9349979683381
12570,12580,0.0193223516972081,0.0265711841458704,92.9143130731759,87.9615691524839
12590,12600,0.0150109138932748,0.0211663850280275,92.9293239870692,87.9827355375119
12610,12620,0.0177979008778722,0.0241500213858325,92.947121887947,88.0068855588978
12630,12640,0.017748629242246,0.0206065742987137,92.9648705171893,88.0274921331965
12650,12660,0.0137515832396368,0.0274879827460668,92.9786221004289,88.0549801159426
12670,12680,0.0165981457752525,0.0248412576774557,92.9952202462042,88.07982137362
12690,12700,0.0195751081317202,0.0253811247831074,93.0147953543359,88.1052024984031
12710,12720,0.0168443100915658,0.0207473464177679,93.0316396644275,88.1259498448209
12730,12740,0.0177810233128848,0.0281197246654319,93.0494206877404,88.1540695694863
12750,12760,0.0179048560774832,0.0194927064296449,93.0673255438178,88.173562275916
12770,12780,0.0171023539539849,0.019368496785102,93.0844278977718,88.1929307727011
12790,12800,0.0178931855882723,0.0209648323849649,93.1023210833601,88.213895605086
12810,12820,0.0191597820573592,0.0244652774246117,93.1214808654175,88.2383608825106
12830,12840,0.0175477802555069,0.0260701686844728,93.139028645673,88.2644310511951
12850,12860,0.0152403790017934,0.0202295875500179,93.1542690246748,88.2846606387451
12870,12880,0.0187670547605986,0.0206323678660095,93.1730360794354,88.3052930066111
12890,12900,0.0219680859981385,0.0267870151577251,93.1950041654335,88.3320800217689
12910,12920,0.0148993061779445,0.0229721664716032,93.2099034716114,88.3550521882405
12930,12940,0.0174011548684165,0.0239978513468914,93.2273046264799,88.3790500395874
12950,12960,0.0159410331883338,0.0228479090889573,93.2432456596682,88.4018979486763
12970,12980,0.0190003276437328,0.0222488814474317,93.2622459873119,88.4241468301237
12990,13000,0.0211707840062528,0.0236667707579108,93.2834167713182,88.4478136008816
13010,13020,0.0160135952561883,0.0268092915797266,93.2994303665744,88.4746228924614
13030,13040,0.01778481328111,0.017619039540735,93.3172151798555,88.4922419320021
13050,13060,0.0171153248721929,0.0297629673698721,93.3343305047277,88.522004899372
13070,13080,0.0156994190857775,0.0186376692855236,93.3500299238135,88.5406425686575
13090,13100,0.013404722882116,0.0251270514353196,93.3634346466956,88.5657696200928
13110,13120,0.0152700911159748,0.0229654464456179,93.3787047378116,88.5887350665384
13130,13140,0.0148047277176322,0.0195038587508333,93.3935094655292,88.6082389252893
13150,13160,0.0137714247361713,0.0228204256805576,93.4072808902654,88.6310593509698
13170,13180,0.0175523079571551,0.0223804111217183,93.4248331982225,88.6534397620916
13190,13200,0.0135002458271103,0.0235676750221069,93.4383334440496,88.6770074371137
13210,13220,0.0149576096824294,0.0292292190280195,93.4532910537321,88.7062366561417
13230,13240,0.0150752087042011,0.0194396805143684,93.4683662624363,88.7256763366561
13250,13260,0.0127732863140045,0.0250151576941401,93.4811395487503,88.7506914943502
13270,13280,0.0163485231619275,0.0250396046460768,93.4974880719122,88.7757310989963
13290,13300,0.0171470285103579,0.0272867380895169,93.5146351004225,88.8030178370858
13310,13320,0.0134053598131361,0.020491376985596,93.5280404602357,88.8235092140714
13330,13340,0.0129612547017117,0.0239734783832613,93.5410017149374,88.8474826924546
13350,13360,0.0177074126057892,0.0160431805432643,93.5587091275432,88.8635258729979
13370,13380,0.0148053050942361,0.0207732080285758,93.5735144326374,88.8842990810265
13390,13400,0.0162034345006688,0.017830347165232,93.5897178671381,88.9021294281917
13410,13420,0.0173180019710407,0.0225724141077941,93.6070358691091,88.9247018422995
13430,13440,0.0141515873745572,0.0165635049798086,93.6211874564837,88.9412653472793
13450,13460,0.0157187164061421,0.0264624164948944,93.6369061728898,88.9677277637742
13470,13480,0.0158398639067775,0.0278601885647818,93.6527460367966,88.995587952339
13490,13500,0.0126026736920828,0.0200860695512449,93.6653487104887,89.0156740218902
13510,13520,0.0176035756583865,0.0179188572996414,93.6829522861471,89.0335928791899
13530,13540,0.0202247084648088,0.0343684183536461,93.7031769946119,89.0679612975435
13550,13560,0.0167256512031708,0.0213351862118039,93.719902645815,89.0892964837553
13570,13580,0.0151615392588498,0.0221122066594259,93.7350641850739,89.1114086904148
13590,13600,0.0182328561556871,0.0184208017940877,93.7532970412296,89.1298294922089
13610,13620,0.0139348677561943,0.0189259846906022,93.7672319089858,89.1487554768995
13630,13640,0.0147032420553866,0.0174126435820559,93.7819351510412,89.1661681204815
13650,13660,0.0139836241455047,0.0213433115066296,93.7959187751867,89.1875114319882
13670,13680,0.0145212337006221,0.0209651135063966,93.8104400088873,89.2084765454945
13690,13700,0.0163225359749437,0.0194324220805503,93.8267625448622,89.2279089675751
13710,13720,0.0133801252087313,0.0194646829547056,93.840142670071,89.2473736505298
13730,13740,0.0137006649978744,0.0195511072274714,93.8538433350688,89.2669247577573
13750,13760,0.0142553208449404,0.0247739980558891,93.8680986559138,89.2916987558132
13770,13780,0.0175168231476762,0.0212670536474956,93.8856154790615,89.3129658094607
13790,13800,0.0123854217321375,0.0281455800937213,93.8980009007936,89.3411113895544
13810,13820,0.013413274777496,0.0187303089053028,93.9114141755711,89.3598416984597
13830,13840,0.0162904744499648,0.015562720138216,93.927704650021,89.3754044185979
13850,13860,0.0117445991140164,0.0229651172045981,93.9394492491351,89.3983695358025
13870,13880,0.0152454604478772,0.0188299994139879,93.9546947095829,89.4171995352165
13890,13900,0.0136387987880204,0.0172071214538936,93.9683335083709,89.4344066566704
13910,13920,0.0144664772844411,0.0237378305896055,93.9827999856554,89.45814448726
13930,13940,0.0136362346152033,0.0221295589432157,93.9964362202706,89.4802740462032
13950,13960,0.01358381503548,0.0204863456234646,94.0100200353061,89.5007603918267
13970,13980,0.0130102218941048,0.0208494052112394,94.0230302572002,89.5216097970379
13990,14000,0.0141043803684703,0.0179232488578111,94.0371346375686,89.5395330458957
14050,14100,0.0749606821867275,0.110552417039902,94.1120953197554,89.6500854629356
14150,14200,0.0706572125190042,0.0997147027486894,94.1827525322744,89.7498001656843
14250,14300,0.0682422727441347,0.100089083730812,94.2509948050185,89.8498892494151
14350,14400,0.066580644577927,0.103576504981874,94.3175754495964,89.953465754397
14450,14500,0.06653012826633,0.125853890484383,94.3841055778628,90.0793196448814
14550,14600,0.0701232492500702,0.0851457059110502,94.4542288271128,90.1644653507924
14650,14700,0.0623496967169871,0.0996897709010752,94.5165785238298,90.2641551216935
14750,14800,0.0627173178495453,0.0995870795371284,94.5792958416794,90.3637422012306
14850,14900,0.0593768342597864,0.0853945165465561,94.6386726759392,90.4491367177772
14950,15000,0.0623023704833904,0.100137098221332,94.7009750464226,90.5492738159985
15050,15100,0.060431896006933,0.0845174279278062,94.7614069424295,90.6337912439263
15150,15200,0.0650437621266121,0.0855349926915023,94.8264507045561,90.7193262366178
