"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Antigua and Barbuda","ATG","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.75722075085276","1.74493653630143","1.74804248045269","1.73837175447048","1.75738810696129","1.76285308613674","1.78278989759595","1.78482087425595","1.80291642278551","1.80244219695778","1.78969277747421","1.77578113103107","1.76120151168409","1.71013818518948","1.69169201502925","1.71206059220077","1.66781074452781","1.68531534503453","1.72529223560924","1.74290443523708","1.74667333107913","1.73145405232612","1.74101299014253","1.68662017571807","1.69122022591011","1.71401658686576","1.73027938807967","1.69917221978525","",
"Australia","AUS","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.365606","1.347899","1.327496","1.311796","1.300086","1.309752","1.311358","1.307541","1.298959","1.29695","1.311113","1.328591","1.33649","1.355785","1.365561","1.388356","1.403273","1.426976","1.479073","1.441513","1.501886","1.511052","1.540115","1.447123","1.452489","1.474079","1.451201","1.444458","",
"Austria","AUT","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.921444","0.923762","0.934602","0.938143","0.941721","0.939111","0.935012","0.931601","0.922778","0.923906","0.907495","0.922782","0.899797","0.889153","0.878879","0.881939","0.860918","0.869018","0.854424","0.843558","0.842258","0.831374","0.813648","0.797081","0.798797","0.798599","0.789364","0.780367","",
"Azerbaijan","AZE","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.61758629778319E-06","1.23736179930386E-05","0.000150050748983486","0.00124677545402276","0.0181418407851701","0.114740827191934","0.142453821519412","0.153001495572693","0.149898048306172","0.150830859845109","0.165898758726061","0.166281733367462","0.168877803621534","0.175523215528741","0.185028289562942","0.208194362910848","0.224815920460157","0.264935749908345","0.331975025538958","0.267104559385529","0.300182660527471","0.360393820817594","0.363682763533806","0.359045699647472","0.350410500331266","0.316002094031952","0.358444321038638","0.407875358087383","",
"Burundi","BDI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.6935019449355","54.0908321515785","55.7420218839034","58.6622019536379","61.2529167762513","69.6633452737436","78.3024137769777","101.926194225751","112.377723966255","127.235730204859","172.854217497543","192.183923976583","191.223779636374","209.881731879022","231.118017737977","266.102122175247","265.517107210858","280.031737399124","341.151584796318","373.991706160862","401.112217956379","425.76830071686","477.463978648966","506.558685711916","523.526375648722","628.494993797536","627.571107013906","686.508823996632","",
"Belgium","BEL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.914585","0.910116","0.92031","0.93491","0.934534","0.926515","0.928798","0.927577","0.935614","0.931348","0.899989","0.892256","0.8733","0.877084","0.889136","0.891788","0.875177","0.879823","0.86694","0.849935","0.836639","0.831911","0.822137","0.806166","0.800214","0.799784","0.793648","0.781355","",
"Benin","BEN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113.407067580842","110.584314922829","111.390437775577","111.389415407879","147.275044615159","166.049513236961","174.336435956877","177.689085560235","184.977595375413","197.754433816058","201.742460075373","201.137262132632","205.134809125972","207.286459673148","203.292980535883","205.412552287617","203.458320137568","198.957874855881","207.692791760866","211.342836372182","210.640504388266","214.034563567716","226.162162643997","225.388138691442","220.653232284401","218.484042854716","215.515564452801","211.562572210799","",
"Burkina Faso","BFA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","175.64548213237","163.24269988903","159.966833264614","153.996391013317","172.861149057789","180.792359850639","178.170199924934","177.898150969653","189.962249285663","195.399650317615","189.486026693684","191.15475296974","195.490151398252","194.514030163707","189.48013756179","190.43794696154","183.536939851986","180.557865396844","190.611953284806","193.725846043862","204.414408641768","213.659171587501","221.84793413284","213.379739930893","208.11861595815","199.587970917732","195.237049152555","200.264798925058","",
"Bangladesh","BGD","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7634744868086","11.6952832540433","11.729885724007","11.4751050728789","11.6816319136358","12.2605616818921","14.3457380207244","14.6403394334022","15.1691132863537","15.5053809461308","15.6829304204569","15.8335450951631","16.2012151775039","16.8082815559397","17.104764942748","17.3315835006872","17.8030199818241","18.4637180626222","19.5320024991294","20.6960434764183","21.9071403569739","23.1454319216791","24.5640636661663","25.8724790102183","26.8315142706776","28.1067107357374","29.6731994296934","30.9480334209428","",
"Bulgaria","BGR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00100293053035296","0.00316945225820771","0.00494504431687204","0.00729788383302104","0.0123411714410014","0.0196297671279109","0.0382351081914557","0.398225962702834","0.518751623910897","0.525164087012","0.535958843979352","0.555729193842943","0.558286727125673","0.560448040248836","0.580774806086551","0.596500144727657","0.618869989965418","0.657065580945931","0.677677588923106","0.693054846598658","0.676989759941135","0.701073107325847","0.69281712321507","0.680005151604357","0.661228076653251","0.678516527774641","0.677216702989132","0.681671181908851","",
"Bahrain","BHR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.141338354288525","0.134210413463387","0.126583687044426","0.119900746892846","0.126009253495584","0.124781067140859","0.122785032489212","0.121843680163975","0.112028871137618","0.113271426443812","0.143967205792671","0.136024464524586","0.138743366678967","0.147518562741469","0.159350740135774","0.175587772690031","0.185417651954049","0.195846311999962","0.213907914295349","0.184710488467636","0.196060242728405","0.210747166621404","0.213006895738914","0.210138564065433","0.202791397993702","0.181848555567144","0.180126840240616","0.187094674183833","",
"Bahamas, The","BHS","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.616735746987342","0.612128077640289","0.621859535448261","0.602232704373699","0.602558410447095","0.594984107171998","0.590068189959301","0.997345767090304","1.016723109075","1.05097700997641","1.03706739022213","1.01754427904258","1.04185416413109","1.03328004316536","1.01764060387924","1.03577271298257","1.01321950395278","1.01604394844584","1.01133380476649","0.993307268490429","0.977468461236923","0.94924948597659","0.961819853885523","0.940902403780809","0.953490837792867","1.00479490791202","1.01499413280827","1.0087643341753","",
"Bosnia and Herzegovina","BIH","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.542634040511691","0.578575985796675","0.47128607339705","0.523645168571781","0.509828548354808","0.544101537208407","0.685158197843874","0.70420645273502","0.715732821668875","0.717545976816127","0.715029034035519","0.723432258943318","0.719210004727035","0.731786236342465","0.752855118471781","0.735044988076826","0.732303706656038","0.718160452216495","0.70594118626872","0.68615322343244","0.687203780969612","0.693903806921264","0.688633862256463","0.681598324998409","",
"Belarus","BLR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.86054450731791E-09","1.60040574031914E-08","1.76936805825076E-07","2.00254660224272E-06","4.01134027306614E-05","0.000299224345000998","0.00045170458039413","0.000762302161944039","0.00133162501484059","0.0054664710412341","0.0152483574152426","0.0267661004025551","0.0381960467758667","0.0489407209646488","0.0584313891957081","0.0673500065314687","0.0723659257853951","0.0795639126065473","0.0945868053559503","0.102565360873613","0.115611107230678","0.188930769751274","0.324921407028167","0.387195898253748","0.448807408974744","0.515208242326934","0.552148560929627","0.58614738400293","",
"Belize","BLZ","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.32931024228357","1.24557668042512","1.26641478512285","1.25741299528096","1.27538553745151","1.32526749674544","1.32713763950022","1.28554296885399","1.29085615165918","1.24299084072869","1.22111996184844","1.1912541654569","1.19379343098647","1.13697096779457","1.1294328597078","1.12355464719476","1.13888852615739","1.16311631441967","1.1719188181242","1.12713459223213","1.12671355227066","1.14980147781883","1.15290565248064","1.15550168179115","1.15112993523017","1.14639386119886","1.16927229025379","1.1662468033523","",
"Bermuda","BMU","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0243027038548","1.05505381232935","1.06056567164106","1.0897479386897","1.08794924368786","1.11025252841997","1.41052496447714","1.44259310058879","1.46623017516927","1.48329730651947","1.38885587033791","1.33931797957339","1.43225055215947","1.44391542039853","1.47121178033481","1.52173663798732","1.55576574820109","1.60433648889102","1.60628327017009","1.59949574760405","1.5967708282416","1.56358868705359","1.60826008970113","1.63182517681495","","","","","",
"Bolivia","BOL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.94025342731633","1.07093282514415","1.1852686728277","1.2336371744049","1.30398792274759","1.42331265152222","1.55966271153213","1.62090036390945","1.71656305160831","1.73146208079193","1.7808940029423","1.77377578138615","1.79623526208269","1.87259617375571","1.96769313148313","2.01960613823482","2.22713511685852","2.32935766006179","2.52170642925418","2.44213731853086","2.62444251208674","2.94613074289785","3.09593898944936","3.22495684451661","3.22994545695135","3.04810799929886","2.97428533587634","3.09572588344474","",
"Brazil","BRA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.15983914325415E-05","5.77218550229255E-05","0.000602833864473361","0.0123732438792365","0.29111405559998","0.540383040742764","0.62864944105888","0.665841993534359","0.691129930475539","0.735241340475457","0.759184065289018","0.803320786172619","0.868695500147346","0.971726791140014","1.01903502081989","1.06063443164161","1.09872883590271","1.13915953683408","1.21532136304392","1.29437375684032","1.38646959951125","1.47107485414936","1.55804340305135","1.64608023764187","1.7422814492028","1.85427706564876","1.98279118982809","2.01337987159075","",
"Barbados","BRB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.70895250530141","1.70746786050264","1.73470839685747","1.76562252451074","1.75135117710148","1.76805607654009","1.78079684759548","1.76683926701109","1.89975188669428","1.95433394799823","1.88519224071756","1.88514074996859","1.87316913320919","1.85739251960589","1.91297419612238","1.97671582220446","1.94493523454579","2.08265068974688","2.08799035182017","2.02168120035278","2.01420981030021","2.01679631525566","1.97137086965336","1.91895312257357","1.88128811881417","1.83501744679209","1.75806297201045","1.76266873610886","",
"Brunei Darussalam","BRN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.450665998125567","0.423773966292175","0.42148407187244","0.399537960822683","0.356928043082946","0.359680798540883","0.369088090992377","0.394029925919595","0.344393508228457","0.378529687906591","0.477497217533432","0.440751764077354","0.435712371409954","0.453272410159634","0.511222809813586","0.588233294358765","0.628042206306908","0.61861564736397","0.683722868507935","0.52866394430144","0.609445420660224","0.717447716592986","0.712546921980728","0.680481534562636","0.654450450850951","0.534414558997971","0.480099866710154","0.494490826923874","",
"Bhutan","BTN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.50245722524486","6.8445213402075","7.3141111078038","7.72898529583833","8.54055926490833","9.03935633687569","9.59246283071451","10.6085541575173","11.5976102384975","12.2721252794743","12.2734078958404","12.6318950777864","13.0481795358128","13.1877543499053","13.3213920899012","13.6621518214454","13.9721750202565","14.0333278766775","14.5413962399952","15.131918838723","15.8441292715443","16.8557571922375","18.056936969202","18.7861828647268","19.7797039475135","20.2844940359199","20.9662112255509","21.7052618011362","",
"Botswana","BWA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.997649181392401","1.01550339976128","1.05878987064297","1.16929696274395","1.25328536739132","1.31552405269042","1.50009875402924","1.54846084528518","1.6845187889649","1.89530921826718","2.11574858206364","2.24056676513178","2.2328929103281","2.26058738886774","2.42183354398633","2.70935527184808","2.82503629399359","2.88739956748726","2.96577896604429","3.13364520528675","3.3719826622976","3.76402105981858","3.7003478868157","3.72050117480889","4.08608213073944","4.11423307557108","4.56081521631463","4.61666129410411","",
"Central African Republic","CAF","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","223.220262606408","215.187568811524","216.246041394413","203.969307683397","248.475566831149","267.490628875955","253.387587761173","251.175062663299","247.449351428768","253.674910739988","269.129918827969","264.254156912398","254.085826893412","252.447531412467","234.783509570528","236.991732512535","237.593635770446","235.688688344123","247.513292117305","254.202472575734","256.18062097654","255.861753417491","257.80950824587","271.091075161868","295.506650581908","310.397387862196","326.430246765519","334.789893551181","",
"Canada","CAN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.240509","1.237058","1.227655","1.214867","1.206957","1.208893","1.207866","1.200943","1.185434","1.19081","1.22757","1.221141","1.229333","1.226125","1.233146","1.213644","1.205655","1.213081","1.23439","1.20131","1.221601","1.239904","1.244607","1.224","1.230358","1.248004","1.245164","1.252006","",
"Central Europe and the Baltics","CEB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.934605","1.972543","1.969568","1.968659","1.950328","1.924366","1.888954","1.843884","1.827619","1.802836","1.788639","1.768404","1.70976","1.717151","1.693349","1.686548","1.600508","1.533614","1.493049","1.46976","1.466179","1.397498","1.354072","1.312477","1.281761","1.235456","1.228178","1.193124","",
"Channel Islands","CHI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","168.599469","197.688509","216.035681","233.489516","257.413897","275.634032","275.297279","278.916341","278.687422","280.983095","286.579744","291.255853","296.44643","304.367803","319.653389","333.69","318.574722","323.878962","340.400833","354.325885","359.83702","348.016847","347.228507","349.680536","367.213907","391.360578","406.873022","402.358738","",
"China","CHN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6855724295735","1.74030942178262","1.84101737583634","2.07160373807374","2.44630608930422","2.72391721466063","2.8489918183708","2.84648926829613","2.79079453718377","2.71386496056819","2.70818495366769","2.70194171323533","2.67718628049168","2.69323419005019","2.80344348382609","2.82204847326368","2.84547542955578","2.9880434251533","3.15994389323746","3.13192783752764","3.3090083012788","3.50553600718135","3.52186169528549","3.5381395307349","3.50120975405378","3.46739941226967","3.46892519387318","3.54224216626105","",
"Cote d'Ivoire","CIV","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116.098920190149","113.104525155744","110.557353482705","114.633829274764","164.311196326694","178.729656847934","184.271924372822","192.406821161792","197.268565854684","195.822737741012","195.765870421112","205.560992251192","215.951254024266","221.894410800631","209.713742556755","205.82020878361","203.167890361755","203.705797436763","216.773763346376","220.186545164793","229.246819861788","228.228480037503","230.998595528942","235.437987058701","240.099705188721","244.938342059795","239.699859703658","231.130548069118","",
"Cameroon","CMR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","146.631261330173","146.972124601611","141.860521990853","193.712415350415","207.920279958927","213.841269474689","212.260355604047","220.352048804382","227.37782007243","221.442929926165","227.806980079755","225.984532001594","226.666771665957","222.670435275236","221.015378628629","215.729319712337","216.328746201424","212.738963231863","222.443452641904","224.398888819591","225.925185264747","227.211655608777","228.890496159521","229.53434112306","229.994329269186","227.96860766257","227.971103567159","227.035281874884","",
"Congo, Dem. Rep.","COD","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.21813480111699E-10","1.70340769459049E-08","6.58733972919349E-07","1.13091089923798E-05","0.00297497771275579","0.0165062261782152","0.119662612048844","0.344291498236529","0.432335758442185","2.30752567781597","61.5966380500373","104.223806761029","135.207434165265","150.348098967956","155.638811135043","195.826432203452","215.305972132191","252.238725854446","298.01429444088","392.359874277405","468.198731120438","521.869696398973","542.465098012677","547.883422131688","543.053424329728","531.097071419545","548.201047942918","762.238182320964","",
"Congo, Rep.","COG","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.0010070389222","89.6259820392603","86.2533217197625","83.2961121645316","111.536149579092","112.967697709972","130.903054851354","135.089695096001","109.287480573989","139.238398495674","200.181096334634","168.466282351845","163.034000698935","153.050634211732","173.989979741925","204.520366689638","235.171171019012","231.645977974205","284.049628720201","223.758687206744","266.866755113759","289.298994205721","280.534176269362","265.610281246835","245.900775541999","171.060996197824","184.394121272926","176.520700224158","",
"Colombia","COL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145.351220642038","178.657794786667","214.265201502254","261.275628856568","312.360630836882","363.65885210075","417.382661281923","479.463256499624","544.386591863213","603.863139484082","789.256598844895","821.971955937018","857.859595110736","898.525843328","938.168755880052","950.368334522079","975.367108832692","998.822187257913","1055.44162699152","1091.94788811227","1119.13506142911","1161.90989451483","1182.00981921399","1190.54073060312","1192.72080258251","1209.00559483849","1259.17531954997","1304.17126322011","",
"Comoros","COM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170.430952746418","178.332267295601","162.563218023871","163.283408165355","174.936787607176","185.621763321174","188.124926248172","186.669042668026","187.151753484084","195.043030239702","182.198109219512","193.511833972911","198.534790335343","204.603638014292","205.875351292374","200.087579281746","200.162311201905","201.885069570392","204.157344644405","204.697044241624","205.570847750527","207.584476413723","212.310724680313","212.236623807094","210.048955599754","211.658339807902","212.93265924784","208.259760906578","",
"Cabo Verde","CPV","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.7148148112506","59.5466564856817","55.8232883518957","81.4367688989217","56.4777369352741","54.4680556962264","53.1994025456379","51.867321399734","51.1380730280959","54.2012889471499","48.8081499123576","50.1808028114217","49.2426062885856","50.6557793287816","46.1782063958369","43.9356705859514","44.6038362776839","47.2498280184962","47.9840147213875","48.6579597788172","48.3136459186136","48.5916789257967","47.9409576753988","47.7871215231239","46.8309947251854","47.1400203593788","46.5220690537222","45.9051408420626","",
"Costa Rica","CRI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.4932243298721","53.2081324665955","62.266416366783","67.1307483222799","76.0241739410424","90.272241404164","102.180720821236","115.134314772759","127.735612345474","140.15395876187","149.937029100427","160.902614223375","174.096626109336","188.995519859862","208.66978629456","228.654700235717","250.761491628464","269.99445100394","295.034164784614","321.585816234984","338.581357875832","346.738297858882","355.032813185437","362.912294203228","376.82326756815","386.918107521872","390.400744331065","390.767648319592","",
"Caribbean small states","CSS","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.321938711455632","","","","","","","",
"Curacao","CUW","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.29218162550183","","","","","","","",
"Cayman Islands","CYM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.67928021461524","0.701486793477613","0.709739671369073","0.707641615925343","0.714742303591857","0.712447171371768","0.723887978524203","0.752531051542199","0.966577058626885","0.972576418231943","0.965910577009962","0.971692269182388","0.966056655326579","0.958799448362291","0.951160757318172","0.948201911480289","0.946244412012532","0.941114093476739","0.934272666328944","0.934245625901335","",
"Cyprus","CYP","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.565212378392151","0.568272833468429","0.589173852743778","0.603122789400495","0.621683043478017","0.691116267296659","0.697558537856331","0.702154620627616","0.711253052952487","0.720748813591911","0.717002317659866","0.711541873206366","0.71050489580286","0.737344052758609","0.734305938202009","0.722890807239788","0.710572800477679","0.694903664307482","0.693814767608477","0.6819407726826","0.700192384339455","0.698621586082856","0.706852768818425","0.687313806299676","0.679709042572832","0.662960620911342","0.644646748835616","0.632272074582841","",
"Czech Republic","CZE","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.554944","7.317937","8.039031","9.502788","10.45242","11.170141","12.087498","12.904501","13.987362","14.22935","14.330436","14.320313","14.458321","14.191736","14.439285","14.562493","14.429523","14.272567","13.916713","13.635638","13.673097","13.345305","13.297699","12.785271","12.70321","12.934509","12.808315","12.530576","",
"Germany","DEU","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.945043","0.942331","0.970044","0.98678","0.987059","0.985886","0.975385","0.972984","0.968724","0.954119","0.943081","0.929579","0.913257","0.89693","0.875861","0.872721","0.848455","0.838113","0.820401","0.81094","0.805105","0.788739","0.787246","0.774784","0.768937","0.777913","0.768617","0.754169","",
